id,code,original_code,description,unit,category,subcategory,work_type,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
GW0081,82,82,Filling with free issue materials from site stockpile; load & haul maximum 50m,m³,Groundworks,General Filling,Filling,9.93,F99,9.93,A99,Groundworks,50m|filling|general_filling
GW0082,83,83,Imported fill; hardcore / crushed concrete in piling mat,m³,Groundworks,Hardcore Filling,Filling,27.78,F100,27.78,A100,Groundworks,hardcore|hardcore_filling
GW0083,84,84,Imported fill; 6F2 in piling mat,m³,Groundworks,Imported Fill,Filling,36.05,F101,36.05,A101,Groundworks,imported_fill
GW0084,85,85,Filling with free issue materials from site stockpile; to form piling mat; load & haul maximum 50m,m³,Groundworks,General Filling,Filling,9.81,F102,9.81,A102,Groundworks,50m|filling|general_filling
GW0085,86,86,Form ramp between different levels of pile mat,nr,Groundworks,Leveling and Grading,Site Preparation,646.35,F103,646.35,A103,Groundworks,leveling_and_grading
GW0086,87,87,Credit free issue materials for piling mat,m³,Groundworks,General Groundworks,Groundworks,,,,A104,Groundworks,general_groundworks
GW0087,88,88,Imported fill; hardcore / crushed concrete in piling mat; not exceeding 100mm thick,m²,Groundworks,Hardcore Filling,Filling,3.15,F105,3.15,A105,Groundworks,100mm|hardcore|hardcore_filling
GW0088,89,89,Imported fill; hardcore / crushed concrete in piling mat; 300mm thick,m²,Groundworks,Hardcore Filling,Filling,8.33,F106,8.33,A106,Groundworks,300mm|hardcore|hardcore_filling
GW0089,90,90,Filling with free issue materials from site stockpile; to form piling mat; load & haul maximum 50m; 300mm thk,m²,Groundworks,General Filling,Filling,2.98,F107,2.98,A107,Groundworks,50m|300mm|filling|general_filling
GW0090,91,91,Imported fill; 6F2 in piling mat; 400mm thick,m²,Groundworks,Imported Fill,Filling,14.44,F108,14.44,A108,Groundworks,400mm|imported_fill
GW0091,92,92,Imported fill; 6F2 in piling mat; 500mm thick,m²,Groundworks,Imported Fill,Filling,18.05,F109,18.05,A109,Groundworks,500mm|imported_fill
GW0092,93,93,Imported fill; 6F2 in piling mat; 600mm thick,m²,Groundworks,Imported Fill,Filling,21.67,F110,21.67,A110,Groundworks,600mm|imported_fill
GW0093,94,94,Imported fill; 6F2 in piling mat; 750mm thick,m²,Groundworks,Imported Fill,Filling,27.08,F111,27.08,A111,Groundworks,750mm|imported_fill
GW0094,95,95,Imported fill; 6F2 in piling mat; 900mm thick,m²,Groundworks,Imported Fill,Filling,34.03,F112,34.03,A112,Groundworks,900mm|imported_fill
GW0095,96,96,Level & compact surface of fill,m²,Groundworks,General Filling,Filling,0.52,F113,0.52,A113,Groundworks,compact|general_filling
GW0096,98,98,Tensar Triax geogrid,m²,Groundworks,General Groundworks,Groundworks,3.22,F115,3.22,A115,Groundworks,general_groundworks
GW0097,99,99,Tensar Geogrid TX150,m²,Groundworks,General Groundworks,Groundworks,3.05,F116,3.05,A116,Groundworks,general_groundworks
GW0098,100,100,E'grid 3030L geotextile,m²,Groundworks,General Groundworks,Groundworks,3.96,F117,3.96,A117,Groundworks,general_groundworks
GW0099,101,101,Level & compact piling mat,m²,Groundworks,Compaction,Compaction,0.53,F118,0.53,A118,Groundworks,compact|compaction
GW0100,102,102,Piling mat maintenance,m²,Groundworks,General Groundworks,Groundworks,0.62,F119,0.62,A119,Groundworks,general_groundworks
GW0101,103,103,"Design, mobilise, install concrete bearing piles, test & de-mobilise",item,Groundworks,General Groundworks,Groundworks,989288.4,F120,989288.4,A120,Groundworks,general_groundworks
GW0102,104,104,"Design, mobilise, install concrete contig piles, test & de-mobilise",item,Groundworks,General Groundworks,Groundworks,266880.6,F121,266880.6,A121,Groundworks,general_groundworks
GW0103,106,106,Demobilise,nr,Groundworks,General Groundworks,Groundworks,1180.0,F124,1180.0,A124,Groundworks,general_groundworks
GW0104,108,108,Set-up at pile position,nr,Groundworks,General Groundworks,Groundworks,41.37,F126,41.37,A126,Groundworks,general_groundworks
GW0105,109,109,Auger 300mm diameter pile,m,Groundworks,General Groundworks,Groundworks,9.93,F127,9.93,A127,Groundworks,300mm|general_groundworks
GW0106,110,110,Concrete to pile,m,Groundworks,General Groundworks,Groundworks,13.41,F128,13.41,A128,Groundworks,general_groundworks
GW0107,111,111,Reinforcement (250kg/m3),m,Groundworks,General Groundworks,Groundworks,40.25,F129,40.25,A129,Groundworks,250kg|general_groundworks
GW0108,112,112,De-bonding reinforcement,nr,Groundworks,General Groundworks,Groundworks,6.01,F130,6.01,A130,Groundworks,general_groundworks
GW0109,113,113,"Attendance; excavation + operator, dumper + driver",m³,Groundworks,General Excavation,Excavation,,,,A131,Groundworks,excavation|general_excavation
GW0110,114,114,Attendance; dispose of pile arisigs,m³,Groundworks,General Groundworks,Groundworks,,,,A132,Groundworks,general_groundworks
GW0111,115,115,Attendance; pile probing,nr,Groundworks,General Groundworks,Groundworks,,,,A133,Groundworks,general_groundworks
GW0112,116,116,Integrity testing,nr,Groundworks,General Groundworks,Groundworks,177.0,F134,177.0,A134,Groundworks,general_groundworks
GW0113,117,117,Load testing,nr,Groundworks,General Groundworks,Groundworks,3904.32,F135,3904.32,A135,Groundworks,general_groundworks
GW0114,118,118,300dia pile; MBL Piling; 15m lg,nr,Groundworks,General Groundworks,Groundworks,716.48,F136,716.48,A136,Groundworks,15m|general_groundworks
GW0115,119,119,"300mm dia CFA pile; 12m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,General Groundworks,Groundworks,487.32,F137,487.32,A137,Groundworks,300mm|12m|general_groundworks
GW0116,120,120,"300mm dia CFA pile; 15m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,General Groundworks,Groundworks,564.9,F138,564.9,A138,Groundworks,300mm|15m|general_groundworks
GW0117,121,121,"450mm dia CFA pile; 15m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,General Groundworks,Groundworks,912.33,F139,912.33,A139,Groundworks,450mm|15m|general_groundworks
GW0118,122,122,"450mm dia CFA pile; 18m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,General Groundworks,Groundworks,1071.19,F140,1071.19,A140,Groundworks,450mm|18m|general_groundworks
GW0119,123,123,"600mm dia CFA pile; 10m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,General Groundworks,Groundworks,1512.94,F141,1512.94,A141,Groundworks,600mm|10m|general_groundworks
GW0120,124,124,"600mm dia CFA pile; 18m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,General Groundworks,Groundworks,1680.69,F142,1680.69,A142,Groundworks,600mm|18m|general_groundworks
GW0121,125,125,"600mm dia CFA pile; 35m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,General Groundworks,Groundworks,3854.74,F143,3854.74,A143,Groundworks,600mm|35m|general_groundworks
GW0122,126,126,"750mm dia CFA pile; 18m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,General Groundworks,Groundworks,2660.91,F144,2660.91,A144,Groundworks,750mm|18m|general_groundworks
GW0123,127,127,"750mm dia CFA pile; 20m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,General Groundworks,Groundworks,2950.01,F145,2950.01,A145,Groundworks,750mm|20m|general_groundworks
GW0124,128,128,"750mm dia CFA pile; 25m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,General Groundworks,Groundworks,3672.76,F146,3672.76,A146,Groundworks,750mm|25m|general_groundworks
GW0125,129,129,"900mm dia CFA pile; 25m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,General Groundworks,Groundworks,6152.13,F147,6152.13,A147,Groundworks,900mm|25m|general_groundworks
GW0126,130,130,"900mm dia CFA pile; 35m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,General Groundworks,Groundworks,8584.66,F148,8584.66,A148,Groundworks,900mm|35m|general_groundworks
GW0127,131,131,"1500mm dia CFA pile; 25m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,General Groundworks,Groundworks,14136.14,F149,14136.14,A149,Groundworks,1500mm|25m|general_groundworks
GW0128,132,132,"2000mm dia CFA pile; 25m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,General Groundworks,Groundworks,25085.03,F150,25085.03,A150,Groundworks,2000mm|25m|general_groundworks
GW0129,133,133,"900mm dia auger pile; empty bore and granular fill (bore, fill, move rig, mod & demob, design)",nr,Groundworks,General Filling,Filling,98.14,F151,98.14,A151,Groundworks,900mm|general_filling
GW0130,134,134,"1500mm dia auger pile; empty bore and granular fill (bore, fill, move rig, mod & demob, design)",nr,Groundworks,General Filling,Filling,251.63,F152,251.63,A152,Groundworks,1500mm|general_filling
GW0131,135,135,"2000mm dia auger pile; empty bore and granular fill (bore, fill, move rig, mod & demob, design)",nr,Groundworks,General Filling,Filling,438.17,F153,438.17,A153,Groundworks,2000mm|general_filling
GW0132,136,136,"EO piles for supply and place steel plunge column including plumb, level & line and hold in position until conc cured; allow 305 x 305 x 198kg x 16m lg",nr,Groundworks,Leveling and Grading,Site Preparation,7476.48,F154,7476.48,A154,Groundworks,198kg|16m|leveling_and_grading
GW0133,137,137,EO 600 dia piles for boring and filling piles with shingle,m,Groundworks,General Filling,Filling,21.69,F155,21.69,A155,Groundworks,filling|general_filling
GW0134,138,138,EO 900 dia piles for boring and filling piles with shingle,m,Groundworks,General Filling,Filling,48.8,F156,48.8,A156,Groundworks,filling|general_filling
GW0135,140,140,Mobilisation & demobilisation,item,Groundworks,General Groundworks,Groundworks,11564.0,F158,11564.0,A158,Groundworks,general_groundworks
GW0136,141,141,Rig delays; per hour,item,Groundworks,General Groundworks,Groundworks,615.25,F159,615.25,A159,Groundworks,general_groundworks
GW0137,142,142,Testing; static load test,item,Groundworks,General Groundworks,Groundworks,3540.0,F160,3540.0,A160,Groundworks,general_groundworks
GW0138,143,143,Integrity testing,item,Groundworks,General Groundworks,Groundworks,1180.0,F161,1180.0,A161,Groundworks,general_groundworks
GW0139,144,144,Piles for crane base,nr,Groundworks,General Groundworks,Groundworks,1770.0,F162,1770.0,A162,Groundworks,general_groundworks
GW0140,145,145,EO for pile integrity tests,nr,Groundworks,General Groundworks,Groundworks,118.0,F163,118.0,A163,Groundworks,general_groundworks
GW0141,146,146,EO for pvc casings; 1m lg,nr,Groundworks,General Groundworks,Groundworks,88.91,F164,88.91,A164,Groundworks,1m|general_groundworks
GW0142,147,147,Debonding pile reinforcement,nr,Groundworks,General Groundworks,Groundworks,94.4,F165,94.4,A165,Groundworks,general_groundworks
GW0143,148,148,"Design, mobilise, install steel sheet piles & de-mobilise",item,Groundworks,General Groundworks,Groundworks,288610.3,F166,288610.3,A166,Groundworks,general_groundworks
GW0144,149,149,"600mm dia CFA pile; 18m lg (bore, conc, rebar, test, de-bond, move rig, mod & demob, design)",nr,Groundworks,General Groundworks,Groundworks,1680.69,F167,1680.69,A167,Groundworks,600mm|18m|general_groundworks
GW0145,150,150,Piling attendance; excavator & operator,m³,Groundworks,General Excavation,Excavation,3020.8,F169,3020.8,A169,Groundworks,general_excavation
GW0146,151,151,Piling attendance; excavator & operator,m³,Groundworks,General Excavation,Excavation,604.16,F170,604.16,A170,Groundworks,general_excavation
GW0147,152,152,Piling attendance; dumper & driver,item,Groundworks,General Groundworks,Groundworks,2124.0,F172,2124.0,A172,Groundworks,general_groundworks
GW0148,153,153,Piling attendance; dumper & driver,item,Groundworks,General Groundworks,Groundworks,424.8,F173,424.8,A173,Groundworks,general_groundworks
GW0149,154,154,Piling attendance; crawler crane and operator,item,Groundworks,General Groundworks,Groundworks,4141.8,F174,4141.8,A174,Groundworks,general_groundworks
GW0150,155,155,Piling attendance; ride on roller,item,Groundworks,General Groundworks,Groundworks,619.5,F175,619.5,A175,Groundworks,general_groundworks
GW0151,156,156,Piling attendance; banksman/traffic marshall,item,Groundworks,General Groundworks,Groundworks,1200.65,F176,1200.65,A176,Groundworks,general_groundworks
GW0152,157,157,Piling attendance; foreman/supervisor,item,Groundworks,General Groundworks,Groundworks,1770.0,F177,1770.0,A177,Groundworks,general_groundworks
GW0153,158,158,Pile probing; 3m spike,nr,Groundworks,General Groundworks,Groundworks,15.49,F178,15.49,A178,Groundworks,3m|general_groundworks
GW0154,159,159,Pile probing; 3m trench for sheet/contiguous/secant piles,m,Groundworks,General Groundworks,Groundworks,18.81,F179,18.81,A179,Groundworks,3m|trench|general_groundworks
GW0155,GW0155,,Inert disposal rate fluctuating based on prime cost of:,m³,Groundworks,Disposal,Disposal,300.0,F180,300.0,A180,Groundworks,disposal
GW0156,160,160,Dispose of pile arisings off site; clean inert; provisionally based on ? nr x ? dia x ? depth; loaded by excavator in attendance,m³,Groundworks,General Excavation,Excavation,47.2,F181,47.2,A181,Groundworks,general_excavation
GW0157,161,161,WAC test pile spoil to assess contamination,nr,Groundworks,General Groundworks,Groundworks,271.4,F182,271.4,A182,Groundworks,general_groundworks
GW0158,162,162,EO clean inert disposal for non haz,m³,Groundworks,Disposal,Disposal,15.73,F183,15.73,A183,Groundworks,disposal
GW0159,163,163,Haul & deposit on site; maximum 100m,m³,Groundworks,General Groundworks,Groundworks,4.48,F184,4.48,A184,Groundworks,100m|general_groundworks
GW0160,164,164,"Excavate, breakup obstruction, dispose & backfill with SEM",m³,Groundworks,General Excavation,Excavation,117.59,F185,117.59,A185,Groundworks,general_excavation
GW0161,165,165,Leader trench for sheet piling; 1500 x 600mm dp; on centre line of sheet piles,m,Groundworks,General Groundworks,Groundworks,31.06,F186,31.06,A186,Groundworks,600mm|trench|general_groundworks
GW0162,166,166,Secant pile guide wall; sacrificial; 600 dia piles at 450 c/s.,m,Groundworks,General Groundworks,Groundworks,325.19,F187,325.19,A187,Groundworks,general_groundworks
GW0163,167,167,Secant pile guide wall; sacrificial; 750 dia male & 600 dia female piles at 525 c/s.,m,Groundworks,General Groundworks,Groundworks,391.0,F188,391.0,A188,Groundworks,general_groundworks
GW0164,168,168,"Capping beam; 900 x 750; inc exc, C/A, L&C, EWS, W/S, C40 conc, fwk, rebar 150kg/m3, trowel. Excludes breakdown piles",m,Groundworks,General Groundworks,Groundworks,443.44,F189,443.44,A189,Groundworks,150kg|general_groundworks
GW0165,169,169,Breakdown piles; 250 x 250 driven x maximum 500mm high; driven PC piles,nr,Groundworks,General Groundworks,Groundworks,50.35,F190,50.35,A190,Groundworks,500mm|general_groundworks
GW0166,170,170,Breakdown piles; 300mm dia x maximum 500mm high; reinforcement de-bonded,nr,Groundworks,General Groundworks,Groundworks,51.47,F191,51.47,A191,Groundworks,300mm|500mm|general_groundworks
GW0167,171,171,Breakdown piles; 350mm dia x maximum 500mm high; reinforcement de-bonded,nr,Groundworks,General Groundworks,Groundworks,52.44,F192,52.44,A192,Groundworks,350mm|500mm|general_groundworks
GW0168,172,172,Breakdown piles; 350mm dia x maximum 2000mm high; reinforcement de-bonded,nr,Groundworks,General Groundworks,Groundworks,60.84,F193,60.84,A193,Groundworks,350mm|2000mm|general_groundworks
GW0169,173,173,Breakdown piles; 350mm dia x maximum 3000mm high; reinforcement de-bonded,nr,Groundworks,General Groundworks,Groundworks,66.45,F194,66.45,A194,Groundworks,350mm|3000mm|general_groundworks
GW0170,174,174,Breakdown piles; 350mm dia x maximum 4000mm high; reinforcement de-bonded,nr,Groundworks,General Groundworks,Groundworks,72.05,F195,72.05,A195,Groundworks,350mm|4000mm|general_groundworks
GW0171,172,172,Breakdown piles; 400mm dia x maximum 500mm high; reinforcement de-bonded,nr,Groundworks,General Groundworks,Groundworks,57.38,F197,57.38,A197,Groundworks,400mm|500mm|general_groundworks
GW0172,173,173,Breakdown piles; 400mm dia x maximum 2000mm high; reinforcement de-bonded,nr,Groundworks,General Groundworks,Groundworks,66.57,F198,66.57,A198,Groundworks,400mm|2000mm|general_groundworks
GW0173,174,174,Breakdown piles; 450mm dia x maximum 500mm high; reinforcement de-bonded,nr,Groundworks,General Groundworks,Groundworks,63.05,F199,63.05,A199,Groundworks,450mm|500mm|general_groundworks
GW0174,175,175,Breakdown piles; 450mm dia x maximum 1000mm high; reinforcement de-bonded,nr,Groundworks,General Groundworks,Groundworks,67.1,F200,67.1,A200,Groundworks,450mm|1000mm|general_groundworks
GW0175,176,176,Breakdown piles; 450mm dia x maximum 1250mm high; reinforcement de-bonded,nr,Groundworks,General Groundworks,Groundworks,69.13,F201,69.13,A201,Groundworks,450mm|1250mm|general_groundworks
GW0176,177,177,Breakdown piles; 450mm dia x maximum 1500mm high; reinforcement de-bonded,nr,Groundworks,General Groundworks,Groundworks,71.15,F202,71.15,A202,Groundworks,450mm|1500mm|general_groundworks
GW0177,178,178,Breakdown piles; 450mm dia x maximum 2000mm high; reinforcement de-bonded,nr,Groundworks,General Groundworks,Groundworks,75.2,F203,75.2,A203,Groundworks,450mm|2000mm|general_groundworks
